poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,ranked_choice_round,party,answer,candidate_id,candidate_name,pct
84587,1250,Trafalgar Group,"","",Trafalgar Group,338,Trafalgar Group,B,IVR/Live Phone/Text/Online Panel/Email,4.0,,11/3/23,11/5/23,,"",,184975,1089,lv,r,lv-r,,11/6/23 20:29,"",https://www.thetrafalgargroup.org/news/nat-gop-pres-1106/,"",,REP,8916,2024,U.S. President,0,,,primary,false,false,,REP,Haley,16640,Nikki Haley,15.0
84587,1250,Trafalgar Group,"","",Trafalgar Group,338,Trafalgar Group,B,IVR/Live Phone/Text/Online Panel/Email,4.0,,11/3/23,11/5/23,,"",,184975,1089,lv,r,lv-r,,11/6/23 20:29,"",https://www.thetrafalgargroup.org/news/nat-gop-pres-1106/,"",,REP,8916,2024,U.S. President,0,,,primary,false,false,,REP,DeSantis,16646,Ron DeSantis,13.2
84587,1250,Trafalgar Group,"","",Trafalgar Group,338,Trafalgar Group,B,IVR/Live Phone/Text/Online Panel/Email,4.0,,11/3/23,11/5/23,,"",,184975,1089,lv,r,lv-r,,11/6/23 20:29,"",https://www.thetrafalgargroup.org/news/nat-gop-pres-1106/,"",,REP,8916,2024,U.S. President,0,,,primary,false,false,,REP,Christie,16659,Chris Christie,5.3
84587,1250,Trafalgar Group,"","",Trafalgar Group,338,Trafalgar Group,B,IVR/Live Phone/Text/Online Panel/Email,4.0,,11/3/23,11/5/23,,"",,184975,1089,lv,r,lv-r,,11/6/23 20:29,"",https://www.thetrafalgargroup.org/news/nat-gop-pres-1106/,"",,REP,8916,2024,U.S. President,0,,,primary,false,false,,REP,Ramaswamy,30966,Vivek G. Ramaswamy,4.0
84587,1250,Trafalgar Group,"","",Trafalgar Group,338,Trafalgar Group,B,IVR/Live Phone/Text/Online Panel/Email,4.0,,11/3/23,11/5/23,,"",,184975,1089,lv,r,lv-r,,11/6/23 20:29,"",https://www.thetrafalgargroup.org/news/nat-gop-pres-1106/,"",,REP,8916,2024,U.S. President,0,,,primary,false,false,,REP,Scott,16648,Tim Scott,3.7
84587,1250,Trafalgar Group,"","",Trafalgar Group,338,Trafalgar Group,B,IVR/Live Phone/Text/Online Panel/Email,4.0,,11/3/23,11/5/23,,"",,184975,1089,lv,r,lv-r,,11/6/23 20:29,"",https://www.thetrafalgargroup.org/news/nat-gop-pres-1106/,"",,REP,8916,2024,U.S. President,0,,,primary,false,false,,REP,Burgum,31006,Doug Burgum,2.9
84587,1250,Trafalgar Group,"","",Trafalgar Group,338,Trafalgar Group,B,IVR/Live Phone/Text/Online Panel/Email,4.0,,11/3/23,11/5/23,,"",,184975,1089,lv,r,lv-r,,11/6/23 20:29,"",https://www.thetrafalgargroup.org/news/nat-gop-pres-1106/,"",,REP,8916,2024,U.S. President,0,,,primary,false,false,,REP,Hutchinson,30191,Asa Hutchinson,0.4
84606,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,3.0,,11/3/23,11/5/23,,"",,185071,3873,lv,r,lv-r,TRUE,11/7/23 12:56,"",https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Trump,16651,Donald Trump,63.0
84606,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,3.0,,11/3/23,11/5/23,,"",,185071,3873,lv,r,lv-r,TRUE,11/7/23 12:56,"",https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,DeSantis,16646,Ron DeSantis,15.0
84606,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,3.0,,11/3/23,11/5/23,,"",,185071,3873,lv,r,lv-r,TRUE,11/7/23 12:56,"",https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Haley,16640,Nikki Haley,8.0
84606,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,3.0,,11/3/23,11/5/23,,"",,185071,3873,lv,r,lv-r,TRUE,11/7/23 12:56,"",https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Scott,16648,Tim Scott,2.0
84606,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,3.0,,11/3/23,11/5/23,,"",,185071,3873,lv,r,lv-r,TRUE,11/7/23 12:56,"",https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Ramaswamy,30966,Vivek G. Ramaswamy,7.0
84606,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,3.0,,11/3/23,11/5/23,,"",,185071,3873,lv,r,lv-r,TRUE,11/7/23 12:56,"",https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Hutchinson,30191,Asa Hutchinson,0.0
84606,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,3.0,,11/3/23,11/5/23,,"",,185071,3873,lv,r,lv-r,TRUE,11/7/23 12:56,"",https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Christie,16659,Chris Christie,3.0
84606,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,3.0,,11/3/23,11/5/23,,"",,185071,3873,lv,r,lv-r,TRUE,11/7/23 12:56,"",https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Burgum,31006,Doug Burgum,0.0
84594,1709,Big Village,"","",Big Village,37,Big Village,B-,Online Panel,7.0,,10/30/23,11/5/23,,"",,185029,763,a,r,a-r,,11/7/23 10:46,"",https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/11/Big-Village-Political-Poll-11.05.23.pdf,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Trump,16651,Donald Trump,65.0
84594,1709,Big Village,"","",Big Village,37,Big Village,B-,Online Panel,7.0,,10/30/23,11/5/23,,"",,185029,763,a,r,a-r,,11/7/23 10:46,"",https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/11/Big-Village-Political-Poll-11.05.23.pdf,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,DeSantis,16646,Ron DeSantis,10.2
84594,1709,Big Village,"","",Big Village,37,Big Village,B-,Online Panel,7.0,,10/30/23,11/5/23,,"",,185029,763,a,r,a-r,,11/7/23 10:46,"",https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/11/Big-Village-Political-Poll-11.05.23.pdf,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Haley,16640,Nikki Haley,8.6
84594,1709,Big Village,"","",Big Village,37,Big Village,B-,Online Panel,7.0,,10/30/23,11/5/23,,"",,185029,763,a,r,a-r,,11/7/23 10:46,"",https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/11/Big-Village-Political-Poll-11.05.23.pdf,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Ramaswamy,30966,Vivek G. Ramaswamy,6.1
84594,1709,Big Village,"","",Big Village,37,Big Village,B-,Online Panel,7.0,,10/30/23,11/5/23,,"",,185029,763,a,r,a-r,,11/7/23 10:46,"",https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/11/Big-Village-Political-Poll-11.05.23.pdf,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Scott,16648,Tim Scott,2.5
84594,1709,Big Village,"","",Big Village,37,Big Village,B-,Online Panel,7.0,,10/30/23,11/5/23,,"",,185029,763,a,r,a-r,,11/7/23 10:46,"",https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/11/Big-Village-Political-Poll-11.05.23.pdf,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Christie,16659,Chris Christie,2.1
84594,1709,Big Village,"","",Big Village,37,Big Village,B-,Online Panel,7.0,,10/30/23,11/5/23,,"",,185029,763,a,r,a-r,,11/7/23 10:46,"",https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/11/Big-Village-Political-Poll-11.05.23.pdf,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Hutchinson,30191,Asa Hutchinson,1.4
84594,1709,Big Village,"","",Big Village,37,Big Village,B-,Online Panel,7.0,,10/30/23,11/5/23,,"",,185029,763,a,r,a-r,,11/7/23 10:46,"",https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/11/Big-Village-Political-Poll-11.05.23.pdf,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Burgum,31006,Doug Burgum,0.7
84594,1709,Big Village,"","",Big Village,37,Big Village,B-,Online Panel,7.0,,10/30/23,11/5/23,,"",,185029,763,a,r,a-r,,11/7/23 10:46,"",https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/11/Big-Village-Political-Poll-11.05.23.pdf,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Binkley,31027,Ryan Binkley,0.7
84594,1709,Big Village,"","",Big Village,37,Big Village,B-,Online Panel,7.0,,10/30/23,11/5/23,,"",,185030,669,rv,r,rv-r,,11/7/23 10:46,"",https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/11/Big-Village-Political-Poll-11.05.23.pdf,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Trump,16651,Donald Trump,64.2
84594,1709,Big Village,"","",Big Village,37,Big Village,B-,Online Panel,7.0,,10/30/23,11/5/23,,"",,185030,669,rv,r,rv-r,,11/7/23 10:46,"",https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/11/Big-Village-Political-Poll-11.05.23.pdf,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,DeSantis,16646,Ron DeSantis,11.5
84594,1709,Big Village,"","",Big Village,37,Big Village,B-,Online Panel,7.0,,10/30/23,11/5/23,,"",,185030,669,rv,r,rv-r,,11/7/23 10:46,"",https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/11/Big-Village-Political-Poll-11.05.23.pdf,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Haley,16640,Nikki Haley,9.5
84594,1709,Big Village,"","",Big Village,37,Big Village,B-,Online Panel,7.0,,10/30/23,11/5/23,,"",,185030,669,rv,r,rv-r,,11/7/23 10:46,"",https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/11/Big-Village-Political-Poll-11.05.23.pdf,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Ramaswamy,30966,Vivek G. Ramaswamy,6.3
84594,1709,Big Village,"","",Big Village,37,Big Village,B-,Online Panel,7.0,,10/30/23,11/5/23,,"",,185030,669,rv,r,rv-r,,11/7/23 10:46,"",https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/11/Big-Village-Political-Poll-11.05.23.pdf,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Scott,16648,Tim Scott,2.3
84594,1709,Big Village,"","",Big Village,37,Big Village,B-,Online Panel,7.0,,10/30/23,11/5/23,,"",,185030,669,rv,r,rv-r,,11/7/23 10:46,"",https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/11/Big-Village-Political-Poll-11.05.23.pdf,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Christie,16659,Chris Christie,2.1
84594,1709,Big Village,"","",Big Village,37,Big Village,B-,Online Panel,7.0,,10/30/23,11/5/23,,"",,185030,669,rv,r,rv-r,,11/7/23 10:46,"",https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/11/Big-Village-Political-Poll-11.05.23.pdf,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Hutchinson,30191,Asa Hutchinson,1.2
84594,1709,Big Village,"","",Big Village,37,Big Village,B-,Online Panel,7.0,,10/30/23,11/5/23,,"",,185030,669,rv,r,rv-r,,11/7/23 10:46,"",https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/11/Big-Village-Political-Poll-11.05.23.pdf,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Burgum,31006,Doug Burgum,0.7
84594,1709,Big Village,"","",Big Village,37,Big Village,B-,Online Panel,7.0,,10/30/23,11/5/23,,"",,185030,669,rv,r,rv-r,,11/7/23 10:46,"",https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/11/Big-Village-Political-Poll-11.05.23.pdf,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Binkley,31027,Ryan Binkley,0.2
84594,1709,Big Village,"","",Big Village,37,Big Village,B-,Online Panel,7.0,,10/30/23,11/5/23,,"",,185031,561,lv,r,lv-r,,11/7/23 10:46,"",https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/11/Big-Village-Political-Poll-11.05.23.pdf,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Trump,16651,Donald Trump,64.0
84594,1709,Big Village,"","",Big Village,37,Big Village,B-,Online Panel,7.0,,10/30/23,11/5/23,,"",,185031,561,lv,r,lv-r,,11/7/23 10:46,"",https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/11/Big-Village-Political-Poll-11.05.23.pdf,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,DeSantis,16646,Ron DeSantis,12.3
84594,1709,Big Village,"","",Big Village,37,Big Village,B-,Online Panel,7.0,,10/30/23,11/5/23,,"",,185031,561,lv,r,lv-r,,11/7/23 10:46,"",https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/11/Big-Village-Political-Poll-11.05.23.pdf,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Haley,16640,Nikki Haley,9.2
84594,1709,Big Village,"","",Big Village,37,Big Village,B-,Online Panel,7.0,,10/30/23,11/5/23,,"",,185031,561,lv,r,lv-r,,11/7/23 10:46,"",https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/11/Big-Village-Political-Poll-11.05.23.pdf,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Ramaswamy,30966,Vivek G. Ramaswamy,6.7
84594,1709,Big Village,"","",Big Village,37,Big Village,B-,Online Panel,7.0,,10/30/23,11/5/23,,"",,185031,561,lv,r,lv-r,,11/7/23 10:46,"",https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/11/Big-Village-Political-Poll-11.05.23.pdf,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Scott,16648,Tim Scott,1.9
84594,1709,Big Village,"","",Big Village,37,Big Village,B-,Online Panel,7.0,,10/30/23,11/5/23,,"",,185031,561,lv,r,lv-r,,11/7/23 10:46,"",https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/11/Big-Village-Political-Poll-11.05.23.pdf,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Christie,16659,Chris Christie,2.2
84594,1709,Big Village,"","",Big Village,37,Big Village,B-,Online Panel,7.0,,10/30/23,11/5/23,,"",,185031,561,lv,r,lv-r,,11/7/23 10:46,"",https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/11/Big-Village-Political-Poll-11.05.23.pdf,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Hutchinson,30191,Asa Hutchinson,1.4
84594,1709,Big Village,"","",Big Village,37,Big Village,B-,Online Panel,7.0,,10/30/23,11/5/23,,"",,185031,561,lv,r,lv-r,,11/7/23 10:46,"",https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/11/Big-Village-Political-Poll-11.05.23.pdf,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Burgum,31006,Doug Burgum,0.4
84594,1709,Big Village,"","",Big Village,37,Big Village,B-,Online Panel,7.0,,10/30/23,11/5/23,,"",,185031,561,lv,r,lv-r,,11/7/23 10:46,"",https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/11/Big-Village-Political-Poll-11.05.23.pdf,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Binkley,31027,Ryan Binkley,0.3
84594,1709,Big Village,"","",Big Village,37,Big Village,B-,Online Panel,7.0,,10/30/23,11/5/23,,"",,185038,837,a,d,a-d,,11/7/23 10:47,"",https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/11/Big-Village-Political-Poll-11.05.23.pdf,"",,,8915,2024,U.S. President,0,,,primary,false,false,,DEM,Biden,19368,Joe Biden,68.0
84594,1709,Big Village,"","",Big Village,37,Big Village,B-,Online Panel,7.0,,10/30/23,11/5/23,,"",,185038,837,a,d,a-d,,11/7/23 10:47,"",https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/11/Big-Village-Political-Poll-11.05.23.pdf,"",,,8915,2024,U.S. President,0,,,primary,false,false,,DEM,Williamson,30969,Marianne Williamson,12.8
84594,1709,Big Village,"","",Big Village,37,Big Village,B-,Online Panel,7.0,,10/30/23,11/5/23,,"",,185038,837,a,d,a-d,,11/7/23 10:47,"",https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/11/Big-Village-Political-Poll-11.05.23.pdf,"",,,8915,2024,U.S. President,0,,,primary,false,false,,DEM,Phillips,31103,Dean Phillips,9.9
84594,1709,Big Village,"","",Big Village,37,Big Village,B-,Online Panel,7.0,,10/30/23,11/5/23,,"",,185050,642,lv,d,lv-d,,11/7/23 12:39,"",https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/11/Big-Village-Political-Poll-11.05.23.pdf,"",,,8915,2024,U.S. President,0,,,primary,false,false,,DEM,Biden,19368,Joe Biden,71.4
84594,1709,Big Village,"","",Big Village,37,Big Village,B-,Online Panel,7.0,,10/30/23,11/5/23,,"",,185050,642,lv,d,lv-d,,11/7/23 12:39,"",https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/11/Big-Village-Political-Poll-11.05.23.pdf,"",,,8915,2024,U.S. President,0,,,primary,false,false,,DEM,Williamson,30969,Marianne Williamson,11.1
84594,1709,Big Village,"","",Big Village,37,Big Village,B-,Online Panel,7.0,,10/30/23,11/5/23,,"",,185050,642,lv,d,lv-d,,11/7/23 12:39,"",https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/11/Big-Village-Political-Poll-11.05.23.pdf,"",,,8915,2024,U.S. President,0,,,primary,false,false,,DEM,Phillips,31103,Dean Phillips,9.2
84594,1709,Big Village,"","",Big Village,37,Big Village,B-,Online Panel,7.0,,10/30/23,11/5/23,,"",,185051,746,rv,d,rv-d,,11/7/23 12:39,"",https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/11/Big-Village-Political-Poll-11.05.23.pdf,"",,,8915,2024,U.S. President,0,,,primary,false,false,,DEM,Biden,19368,Joe Biden,70.3
84594,1709,Big Village,"","",Big Village,37,Big Village,B-,Online Panel,7.0,,10/30/23,11/5/23,,"",,185051,746,rv,d,rv-d,,11/7/23 12:39,"",https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/11/Big-Village-Political-Poll-11.05.23.pdf,"",,,8915,2024,U.S. President,0,,,primary,false,false,,DEM,Williamson,30969,Marianne Williamson,11.4
84594,1709,Big Village,"","",Big Village,37,Big Village,B-,Online Panel,7.0,,10/30/23,11/5/23,,"",,185051,746,rv,d,rv-d,,11/7/23 12:39,"",https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/11/Big-Village-Political-Poll-11.05.23.pdf,"",,,8915,2024,U.S. President,0,,,primary,false,false,,DEM,Phillips,31103,Dean Phillips,9.0
84605,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,3.0,,11/2/23,11/4/23,,"",,185070,2476,lv,r,lv-r,TRUE,11/7/23 12:56,"",https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Trump,16651,Donald Trump,64.0
84605,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,3.0,,11/2/23,11/4/23,,"",,185070,2476,lv,r,lv-r,TRUE,11/7/23 12:56,"",https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,DeSantis,16646,Ron DeSantis,15.0
84605,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,3.0,,11/2/23,11/4/23,,"",,185070,2476,lv,r,lv-r,TRUE,11/7/23 12:56,"",https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Haley,16640,Nikki Haley,8.0
84605,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,3.0,,11/2/23,11/4/23,,"",,185070,2476,lv,r,lv-r,TRUE,11/7/23 12:56,"",https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Scott,16648,Tim Scott,2.0
84605,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,3.0,,11/2/23,11/4/23,,"",,185070,2476,lv,r,lv-r,TRUE,11/7/23 12:56,"",https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Ramaswamy,30966,Vivek G. Ramaswamy,7.0
84605,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,3.0,,11/2/23,11/4/23,,"",,185070,2476,lv,r,lv-r,TRUE,11/7/23 12:56,"",https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Hutchinson,30191,Asa Hutchinson,0.0
84605,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,3.0,,11/2/23,11/4/23,,"",,185070,2476,lv,r,lv-r,TRUE,11/7/23 12:56,"",https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Christie,16659,Chris Christie,3.0
84605,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,3.0,,11/2/23,11/4/23,,"",,185070,2476,lv,r,lv-r,TRUE,11/7/23 12:56,"",https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Burgum,31006,Doug Burgum,0.0
